# Times (days),True fluxes,Noisy fluxes A (sigma=0.01),Noisy fluxes B (sigma=0.02),Noisy fluxes C (sigma=0.03),Noisy fluxes D (sigma=0.05),Noisy fluxes E (sigma=0.07),Noisy fluxes A (sigma=0.01) with outliers (sigma=0.1),Noisy fluxes B (sigma=0.02) with outliers (sigma=0.1),Noisy fluxes C (sigma=0.03) with outliers (sigma=0.1),Noisy fluxes D (sigma=0.05) with outliers (sigma=0.1),Noisy fluxes E (sigma=0.07) with outliers (sigma=0.1),Noisy fluxes A (sigma=0.01) with outliers (sigma=0.3),Noisy fluxes B (sigma=0.02) with outliers (sigma=0.3),Noisy fluxes C (sigma=0.03) with outliers (sigma=0.3),Noisy fluxes D (sigma=0.05) with outliers (sigma=0.3),Noisy fluxes E (sigma=0.07) with outliers (sigma=0.3)
7.062002567394095,1.058253476207582,1.069138517247351,1.011663376392155,1.041599971585907,1.076381618640546,1.103887836757666,1.069138517247351,1.011663376392155,1.041599971585907,1.1545416244921276,1.103887836757666,1.069138517247351,1.011663376392155,1.041599971585907,1.3108616361952912,1.103887836757666
7.065481386392811,1.058690061780385,1.046133961029956,0.9957624489181456,1.005560149796082,1.04971576526145,1.149922411492268,1.046133961029956,0.9957624489181456,1.005560149796082,1.04971576526145,1.149922411492268,1.046133961029956,0.9957624489181456,1.005560149796082,1.04971576526145,1.149922411492268
7.068960205391527,1.059178215113498,1.06644399271053,1.049810230361916,1.105717165131896,1.073932663876548,1.08710681634296,1.06644399271053,1.049810230361916,1.105717165131896,1.073932663876548,1.08710681634296,1.06644399271053,1.049810230361916,1.105717165131896,1.073932663876548,1.08710681634296
7.072439024390244,1.059615068104957,1.057122100315027,1.065476169390818,1.045875737559143,1.017433364461146,0.9966495024494112,1.057122100315027,1.065476169390818,1.045875737559143,1.017433364461146,0.9966495024494112,1.057122100315027,1.065476169390818,1.045875737559143,1.017433364461146,0.9966495024494112
7.07591784338896,1.060107231674625,1.054218029341462,1.049117738297777,1.080906948684921,1.053308982296997,1.019376756152562,1.054218029341462,1.049117738297777,1.080906948684921,1.053308982296997,1.019376756152562,1.054218029341462,1.049117738297777,1.080906948684921,1.053308982296997,1.019376756152562
7.079396662387676,1.060411508594163,1.058073284900255,1.084300816819643,1.090276829180441,1.053031479336094,1.117365484569318,1.2250016477238392,1.084300816819643,1.090276829180441,1.053031479336094,1.117365484569318,1.5588583733710077,1.084300816819643,1.090276829180441,1.053031479336094,1.117365484569318
7.082875481386393,1.060825810856674,1.063288212896684,1.041182514448687,1.065116922360263,1.147102082316788,0.9615903459393188,1.063288212896684,1.041182514448687,1.065116922360263,1.147102082316788,1.1512631040587467,1.063288212896684,1.041182514448687,1.065116922360263,1.147102082316788,1.5306086202976024
7.086354300385109,1.061260323370949,1.050655559234035,1.057972926580967,1.036160041723605,1.022268989107419,1.051234592336761,1.050655559234035,1.057972926580967,1.036160041723605,1.022268989107419,1.051234592336761,1.050655559234035,1.057972926580967,1.036160041723605,1.022268989107419,1.051234592336761
7.089833119383825,1.061718891426115,1.077703172417398,1.049521850779956,1.05559338734013,0.965822107449442,1.014705495923599,1.077703172417398,1.049521850779956,1.05559338734013,0.965822107449442,1.014705495923599,1.077703172417398,1.049521850779956,1.05559338734013,0.965822107449442,1.014705495923599
7.093311938382541,1.06215324305861,1.073691318511413,1.114000865064178,1.001976214824697,1.093006458523506,0.955409737226627,1.073691318511413,1.114000865064178,1.001976214824697,1.093006458523506,0.955409737226627,1.073691318511413,1.114000865064178,1.001976214824697,1.093006458523506,0.955409737226627
7.096790757381259,1.062597062538414,1.053374059820125,1.104671754969515,1.029482429544911,1.226805274651783,1.035097464634877,1.053374059820125,1.104671754969515,1.029482429544911,1.226805274651783,1.035097464634877,1.053374059820125,1.104671754969515,1.029482429544911,1.226805274651783,1.035097464634877
7.100269576379974,1.063088355685033,1.066156816354418,1.064579296723152,1.060315861643085,1.059947664758568,1.001620931237416,1.066156816354418,1.064579296723152,1.060315861643085,1.059947664758568,1.001620931237416,1.066156816354418,1.064579296723152,1.060315861643085,1.059947664758568,1.001620931237416
7.103748395378691,1.063463119528362,1.0552500057785,1.063341075044711,1.062823293638016,1.108185834687206,1.076363364619525,1.0552500057785,1.063341075044711,1.0505521762732788,1.108185834687206,1.076363364619525,1.0552500057785,1.063341075044711,1.0260099415438046,1.108185834687206,1.076363364619525
7.107227214377406,1.063924230746961,1.054267359996269,1.079165014701361,0.9969191788610984,1.061507103747988,1.001223751864533,1.054267359996269,1.079165014701361,0.9969191788610984,1.061507103747988,1.001223751864533,1.054267359996269,1.079165014701361,0.9969191788610984,1.061507103747988,1.001223751864533
7.110706033376124,1.064383214942001,1.063190861914789,1.055783005375082,1.050365116279885,1.07079819556017,1.12334408310554,1.063190861914789,1.055783005375082,1.050365116279885,1.108563333598387,1.12334408310554,1.063190861914789,1.055783005375082,1.050365116279885,1.1840936096748214,1.12334408310554
7.114184852374839,1.064837409386275,1.06130767395341,1.091320483964217,1.04782220063502,1.072427017057037,1.095469398120059,1.06130767395341,1.091320483964217,1.04782220063502,1.072427017057037,1.095469398120059,1.06130767395341,1.091320483964217,1.04782220063502,1.072427017057037,1.095469398120059
7.117663671373556,1.06527385248872,1.051136325870077,1.059660158723554,1.021698425141095,1.15169497119187,1.028731171721175,1.051136325870077,1.059660158723554,1.0097089765533616,1.15169497119187,1.028731171721175,1.051136325870077,1.059660158723554,0.9857300793778947,1.15169497119187,1.028731171721175
7.121142490372272,1.065765471805801,1.074683741547738,1.039936955550442,1.075239635017791,1.122148637347348,1.154899183466491,1.074683741547738,1.039936955550442,1.075239635017791,1.122148637347348,1.154899183466491,1.074683741547738,1.039936955550442,1.075239635017791,1.122148637347348,1.154899183466491
7.124621309370989,1.066181402208617,1.071538853236064,1.074759957281224,1.095279646013483,1.02236197021133,1.131086288515382,1.071538853236064,1.074759957281224,1.095279646013483,1.02236197021133,1.131086288515382,1.071538853236064,1.074759957281224,1.095279646013483,1.02236197021133,1.131086288515382
7.128100128369705,1.066665611570567,1.071509393684141,1.078879115557934,1.11745650065208,1.061308795646016,1.207797609202691,1.071509393684141,1.078879115557934,1.11745650065208,1.061308795646016,1.207797609202691,1.071509393684141,1.078879115557934,1.11745650065208,1.061308795646016,1.207797609202691
7.131578947368421,1.06717151288947,1.070144126752251,1.073241853958683,1.047417370742018,1.001709182285052,0.9904116013931172,1.070144126752251,1.073241853958683,1.047417370742018,1.001709182285052,0.9904116013931172,1.070144126752251,1.073241853958683,1.047417370742018,1.001709182285052,0.9904116013931172
7.135057766367138,1.067465886945422,1.071483275665411,1.078273594206858,1.06951870794582,1.048746017808597,1.048134051312252,1.071483275665411,1.078273594206858,1.06951870794582,1.048746017808597,1.048134051312252,1.071483275665411,1.078273594206858,1.06951870794582,1.048746017808597,1.048134051312252
7.138536585365854,1.068077368550655,1.083762418302546,1.04533746801988,1.069263151326778,1.094095943684172,1.0130647082298,1.083762418302546,1.04533746801988,1.069263151326778,1.094095943684172,1.0130647082298,1.083762418302546,1.04533746801988,1.069263151326778,1.094095943684172,1.0130647082298
7.14201540436457,1.068458316036618,1.058351185627394,1.057187646200487,1.061068508011566,1.106610845630036,1.11525468158842,1.058351185627394,1.057187646200487,1.061068508011566,1.106610845630036,1.11525468158842,1.058351185627394,1.057187646200487,1.061068508011566,1.106610845630036,1.11525468158842
7.145494223363286,1.068738891781467,1.074017253931612,1.043381752259234,1.043152214015887,1.048199026311517,1.105544649379061,1.074017253931612,1.043381752259234,0.9297812717038437,0.9276680448945018,1.105544649379061,1.074017253931612,1.043381752259234,0.703039387079757,0.6866060820604716,1.105544649379061
7.148973042362003,1.069408418551648,1.07880559108986,1.054655491582128,1.082473874271246,1.102419516575283,1.164302167719515,1.07880559108986,1.054655491582128,1.082473874271246,1.102419516575283,1.0378744519251752,1.07880559108986,1.054655491582128,1.082473874271246,1.102419516575283,0.785019020336496
7.152451861360719,1.069860270452401,1.08485788893476,1.069275577294079,1.047744258483226,1.078928352257066,1.043492237247378,1.08485788893476,0.9204076536232894,1.047744258483226,1.078928352257066,1.043492237247378,1.08485788893476,0.62267180628171,1.047744258483226,1.078928352257066,1.043492237247378
7.155930680359435,1.070201300814552,1.094314543217132,1.069611782632449,1.03556243922196,1.109427925927732,0.9630916923012992,1.094314543217132,1.069611782632449,1.03556243922196,1.109427925927732,0.9630916923012992,1.094314543217132,1.069611782632449,1.03556243922196,1.109427925927732,0.9630916923012992
7.159409499358151,1.070777668399898,1.068650449145951,1.128389381184921,1.047390362348029,1.088816681748769,1.027043053722889,1.068650449145951,1.128389381184921,1.047390362348029,1.1203733525428357,1.027043053722889,1.068650449145951,1.128389381184921,1.047390362348029,1.1834866941309687,1.027043053722889
7.162888318356868,1.071177316636719,1.086097239577364,1.068706910885731,1.099429175555476,1.063473221576369,0.9692204354689408,1.086097239577364,1.068706910885731,1.099429175555476,1.063473221576369,0.9692204354689408,1.086097239577364,1.068706910885731,1.099429175555476,1.063473221576369,0.9692204354689408
7.166367137355584,1.071601849819654,1.073095689844114,1.045644129143713,1.064982950214032,1.116408698574316,1.112594192959797,1.073095689844114,1.045644129143713,1.064982950214032,1.1174396858004851,1.112594192959797,1.073095689844114,1.045644129143713,1.064982950214032,1.1195016602528236,1.112594192959797
7.1698459563543,1.072048780131398,1.04583111541637,1.051910492875145,1.017149068514711,1.036644791038853,0.9869456627034424,1.04583111541637,1.051910492875145,1.017149068514711,1.036644791038853,0.9869456627034424,1.04583111541637,1.051910492875145,1.017149068514711,1.036644791038853,0.9869456627034424
7.173324775353016,1.072489008981504,1.070990893467965,1.073895281935715,1.055553614955763,1.130409429144733,1.116218566194269,1.070990893467965,1.073895281935715,0.8089403620410582,1.130409429144733,1.1204177611528119,1.070990893467965,1.073895281935715,0.31571385621164894,1.130409429144733,1.1288161510698977
7.176803594351733,1.07295907357138,1.066636463099842,1.088523356803279,1.08035321157174,1.100328899233904,1.088781918202281,1.066636463099842,1.088523356803279,0.9637272602571689,1.100328899233904,1.088781918202281,1.066636463099842,1.088523356803279,0.7304753576280267,1.100328899233904,1.088781918202281
7.180282413350449,1.073396767398825,1.0714138347706,1.047724501476458,1.084529790754693,1.082756791456557,1.101513547805864,1.0810494645008617,1.047724501476458,1.084529790754693,1.082756791456557,1.101513547805864,1.100320723961385,1.047724501476458,1.084529790754693,1.082756791456557,1.101513547805864
7.183761232349165,1.073834682485451,1.067282510391688,1.05534403146028,1.02664495719134,1.135055093323244,1.057074841000059,1.067282510391688,1.05534403146028,1.22603364517569,1.135055093323244,1.057074841000059,1.067282510391688,1.05534403146028,1.6248110211443896,1.135055093323244,1.057074841000059
7.187240051347882,1.074293355604351,1.080160824496673,1.060624008824233,1.082905772807598,1.097407406022539,1.140542827041622,1.080160824496673,1.088543069924206,1.082905772807598,1.097407406022539,1.140542827041622,1.080160824496673,1.1443811921241522,1.082905772807598,1.097407406022539,1.140542827041622
7.190718870346599,1.074751563800824,1.054123318031303,1.079373941687118,1.075892337625413,1.041136083630789,0.9671423770891406,1.054123318031303,0.8541104972297916,1.075892337625413,1.041136083630789,0.9671423770891406,1.054123318031303,0.40358360831513895,1.075892337625413,1.041136083630789,0.9671423770891406
7.194197689345314,1.075220823095936,1.083892349787121,1.072600197907885,1.086152595401138,1.031199475731362,1.006736812669123,1.083892349787121,1.124496609418923,1.086152595401138,1.031199475731362,1.0506056660885008,1.083892349787121,1.2282894324409992,1.086152595401138,1.031199475731362,1.1383433729272563
7.197676508344031,1.075681639880545,1.067722479588066,1.071897001797885,1.055509995015544,1.078255325105798,1.087182991850809,1.067722479588066,1.071897001797885,1.055509995015544,1.078255325105798,1.087182991850809,1.067722479588066,1.071897001797885,1.055509995015544,1.078255325105798,1.087182991850809
7.201155327342747,1.076103912479275,1.071430600743842,1.094648495926832,1.057626734691162,1.067430119910098,1.141811059211651,1.071430600743842,1.094648495926832,1.057626734691162,1.067430119910098,1.141811059211651,1.071430600743842,1.094648495926832,1.057626734691162,1.067430119910098,1.141811059211651
7.204634146341464,1.076653943714957,1.073515321427727,1.102702631840816,1.023205999073411,1.029159275848164,1.091383330893163,1.073515321427727,1.102702631840816,1.023205999073411,1.029159275848164,0.9644301713133309,1.073515321427727,1.102702631840816,1.023205999073411,1.029159275848164,0.7105238521536664
7.208112965340179,1.077040701564807,1.082194072234749,1.086407818199642,1.061648217185865,1.091200365622345,1.058724924640611,1.082194072234749,1.086407818199642,1.061648217185865,1.091200365622345,1.058724924640611,1.082194072234749,1.086407818199642,1.061648217185865,1.091200365622345,1.058724924640611
7.211591784338896,1.077573747808661,1.07519974062671,1.076390112848086,1.089801859231453,0.990109365379706,1.084753365328122,1.07519974062671,1.076390112848086,1.089801859231453,0.990109365379706,1.084753365328122,1.07519974062671,1.076390112848086,1.089801859231453,0.990109365379706,1.084753365328122
7.215070603337613,1.077930051763895,1.086875013070691,1.048406003424111,1.080991611251415,0.9586796630654002,0.9599917702093906,1.086875013070691,1.048406003424111,1.080991611251415,0.9586796630654002,0.9599917702093906,1.086875013070691,1.048406003424111,1.080991611251415,0.9586796630654002,0.9599917702093906
7.218549422336329,1.078350943855065,1.086690913663919,1.068661103840748,1.109699460084859,1.069320991488161,1.07678000099146,1.086690913663919,1.068661103840748,1.109699460084859,1.069320991488161,1.07678000099146,1.086690913663919,1.068661103840748,1.109699460084859,1.069320991488161,1.07678000099146
7.222028241335045,1.078799726128548,1.071613472579596,1.107291282186144,1.106269411047258,1.088938816149805,1.170756217135512,1.071613472579596,1.107291282186144,1.106269411047258,1.0123342580421824,1.2520257991748511,1.071613472579596,1.107291282186144,1.106269411047258,0.8591251418269367,1.4145649632535295
7.2255070603337606,1.079234668281057,1.075127595258784,1.054354898877471,1.075909563653405,1.08711762376633,1.112812814710531,1.075127595258784,1.054354898877471,1.075909563653405,1.08711762376633,1.112812814710531,1.075127595258784,1.054354898877471,1.075909563653405,1.08711762376633,1.112812814710531
7.228985879332478,1.079816546805316,1.092208658274672,1.098399426387825,1.114070982248495,1.013529599116814,0.936872396541942,1.092208658274672,1.098399426387825,1.114070982248495,1.013529599116814,0.936872396541942,1.092208658274672,1.098399426387825,1.114070982248495,1.013529599116814,0.936872396541942
7.232464698331194,1.080078638561781,1.099586562516316,1.064157976787347,1.039193212724707,1.068880434874923,1.124160279593503,1.099586562516316,1.064157976787347,1.0505470047791219,1.068880434874923,1.124160279593503,1.099586562516316,1.064157976787347,1.0732545888879517,1.068880434874923,1.124160279593503
7.23594351732991,1.080520584306038,1.062086102084155,1.115656873145275,1.104966821409971,1.022506016709028,1.015304159427406,1.062086102084155,1.115656873145275,1.104966821409971,1.022506016709028,1.015304159427406,1.062086102084155,1.115656873145275,1.104966821409971,1.022506016709028,1.015304159427406
7.239422336328627,1.080936564372335,1.080950392729851,1.071481561401296,1.048036699950507,1.030918774017676,1.098641074774171,1.080950392729851,1.071481561401296,1.048036699950507,1.030918774017676,1.098641074774171,1.080950392729851,1.071481561401296,1.048036699950507,1.030918774017676,1.098641074774171
7.242901155327343,1.081501516053728,1.077067713787244,1.091041620222707,1.129803458625231,1.10623659620429,1.07609149993356,1.077067713787244,1.091041620222707,1.129803458625231,1.10623659620429,1.07609149993356,1.077067713787244,1.091041620222707,1.129803458625231,1.10623659620429,1.07609149993356
7.246379974326059,1.081784424831177,1.081976936067501,1.0838933141443,1.083646732347369,1.093635529873553,1.113045066939728,1.081976936067501,1.0838933141443,1.083646732347369,1.0497028976926137,1.113045066939728,1.081976936067501,1.0838933141443,1.083646732347369,0.9618376333307351,1.113045066939728
7.249858793324775,1.082262898848691,1.0868696675076,1.054225134970904,1.043650247000867,1.119605424700965,0.964607726884549,1.0868696675076,1.054225134970904,1.043650247000867,1.119605424700965,0.964607726884549,1.0868696675076,1.054225134970904,1.043650247000867,1.119605424700965,0.964607726884549
7.253337612323492,1.082752142259778,1.085842706724922,1.097980370952253,1.068289109942618,1.042782162671255,1.018469384819599,1.085842706724922,1.097980370952253,1.068289109942618,1.042782162671255,1.018469384819599,1.085842706724922,1.097980370952253,1.068289109942618,1.042782162671255,1.018469384819599
7.256816431322208,1.082999086549429,1.079573629994487,1.100697525320715,1.047269723748303,1.193219018028393,1.086361198327338,1.079573629994487,1.2495912550088428,1.047269723748303,1.193219018028393,1.086361198327338,1.079573629994487,1.5473787143850983,1.047269723748303,1.193219018028393,1.086361198327338
7.260295250320924,1.083419563687908,1.08856280197431,1.033855365608033,1.041265612250335,1.114043389602567,1.080257438591106,1.08856280197431,1.033855365608033,1.041265612250335,1.114043389602567,1.080257438591106,1.08856280197431,1.033855365608033,1.041265612250335,1.114043389602567,1.080257438591106
7.26377406931964,1.083922359655608,1.084871931802817,1.093382473196058,1.09689973614252,1.154412343682929,1.032766388172511,1.084871931802817,1.093382473196058,1.133663015948899,1.154412343682929,1.032766388172511,1.084871931802817,1.093382473196058,1.2071895755616573,1.154412343682929,1.032766388172511
7.267252888318357,1.084137602990999,1.085514262727565,1.076923919212806,1.099735205497903,1.084568052093899,1.029495237914283,1.085514262727565,1.076923919212806,1.099735205497903,1.084568052093899,1.029495237914283,1.085514262727565,1.076923919212806,1.099735205497903,1.084568052093899,1.029495237914283
7.270731707317073,1.084636526100349,1.115438503797286,1.070715163701301,1.163475791895415,1.176009683712727,1.157247121044922,1.115438503797286,1.070715163701301,1.163475791895415,1.176009683712727,1.2970552196435656,1.115438503797286,1.070715163701301,1.163475791895415,1.176009683712727,1.5766714168408527
7.274210526315789,1.084986995796581,1.090974041689037,1.057857118697428,1.040713495173803,1.156814805782324,1.038507249062978,1.090974041689037,1.057857118697428,1.040713495173803,1.156814805782324,1.038507249062978,1.090974041689037,1.057857118697428,1.040713495173803,1.156814805782324,1.038507249062978
7.277689345314506,1.085344863242177,1.078581484510641,1.114033319097753,1.091681604168572,1.079835754556437,1.006680506230361,1.078581484510641,1.114033319097753,1.091681604168572,1.079835754556437,1.006680506230361,1.078581484510641,1.114033319097753,1.091681604168572,1.079835754556437,1.006680506230361
7.281168164313222,1.08577212796635,1.071241602964395,1.063830272427793,1.102509798910548,1.06875636745643,1.10058893197083,1.071241602964395,1.063830272427793,1.102509798910548,1.06875636745643,1.10058893197083,1.071241602964395,1.063830272427793,1.102509798910548,1.06875636745643,1.10058893197083
7.284646983311938,1.086091791425533,1.090646854302959,1.085566759302252,1.072215067391941,1.053847387938421,1.034256418388388,1.090646854302959,1.085566759302252,1.072215067391941,1.053847387938421,1.034256418388388,1.090646854302959,1.085566759302252,1.072215067391941,1.053847387938421,1.034256418388388
7.288125802310654,1.086606864012426,1.086929997890102,1.090516219811951,1.063436373823363,1.083834253794671,1.200747866106603,1.086929997890102,1.090516219811951,1.063436373823363,1.083834253794671,1.200747866106603,1.086929997890102,1.090516219811951,1.063436373823363,1.083834253794671,1.200747866106603
7.291604621309371,1.086862906118269,1.087019596874479,1.120470945204047,1.083901489863494,1.06335595191398,1.082769549770339,1.087019596874479,1.120470945204047,1.083901489863494,1.06335595191398,1.082769549770339,1.087019596874479,1.120470945204047,1.083901489863494,1.06335595191398,1.082769549770339
7.295083440308087,1.087227215066821,1.073035308970482,1.100803646789147,1.09267342831177,1.047649425491296,1.20931566151368,1.073035308970482,1.100803646789147,1.09267342831177,1.047649425491296,1.20931566151368,1.073035308970482,1.100803646789147,1.09267342831177,1.047649425491296,1.20931566151368
7.298562259306804,1.087611318016769,1.092494994688326,1.105931898446541,1.12688048758805,1.01128927817804,1.132225189364887,1.092494994688326,1.105931898446541,1.0167391979375013,1.01128927817804,1.132225189364887,1.092494994688326,1.105931898446541,0.7964566186364037,1.01128927817804,1.132225189364887
7.302041078305519,1.087969904482675,1.104325029202895,1.077856568492028,1.097750911354513,1.080546387885047,0.9346562025766176,1.0926527980282241,1.077856568492028,1.097750911354513,1.080546387885047,0.9346562025766176,1.0693083356788822,1.077856568492028,1.097750911354513,1.080546387885047,0.9346562025766176
7.305519897304237,1.088241008562213,1.085113000875571,1.101610066117596,1.059708006035547,1.113329689816756,1.143859411326741,1.085113000875571,1.101610066117596,1.059708006035547,1.113329689816756,1.143859411326741,1.085113000875571,1.101610066117596,1.059708006035547,1.113329689816756,1.143859411326741
7.308998716302952,1.088583790130102,1.087449163458012,1.042168028534073,1.088792372158079,1.062011540612009,1.076246281047952,1.087449163458012,1.042168028534073,1.088792372158079,1.062011540612009,1.0462692433672098,1.087449163458012,1.042168028534073,1.088792372158079,1.062011540612009,0.9863151680057254
7.312477535301669,1.088840120703906,1.09418127706489,1.053871208045195,1.126176881320792,1.080732792891128,1.155257225344805,1.09418127706489,1.053871208045195,1.126176881320792,1.080732792891128,1.1055502656773895,1.09418127706489,1.053871208045195,1.126176881320792,1.080732792891128,1.006136346342558
7.315956354300385,1.089189481438911,1.100791924443845,1.070250585300216,1.090371449523694,1.101970750402499,1.050104469605005,1.100791924443845,1.070250585300216,1.090371449523694,1.101970750402499,1.050104469605005,1.100791924443845,1.070250585300216,1.090371449523694,1.101970750402499,1.050104469605005
7.319435173299102,1.089498617699432,1.069719295228732,1.078787786415585,1.052366997737852,1.121563976241667,1.016463402375097,1.069719295228732,1.078787786415585,1.052366997737852,1.121563976241667,1.016463402375097,1.069719295228732,1.078787786415585,1.052366997737852,1.121563976241667,1.016463402375097
7.322913992297818,1.089842459578624,1.0912539301314,1.077457398062055,1.110494278855656,1.144530102033134,1.009840648031441,1.0912539301314,1.077457398062055,1.110494278855656,1.144530102033134,1.009840648031441,1.0912539301314,1.077457398062055,1.110494278855656,1.144530102033134,1.009840648031441
7.326392811296534,1.090127543703283,1.070112868419868,1.081547194038918,1.081806794382377,1.149756060146765,0.9522523870746298,1.070112868419868,1.081547194038918,1.081806794382377,1.149756060146765,0.9522523870746298,1.070112868419868,1.081547194038918,1.081806794382377,1.149756060146765,0.9522523870746298
7.32987163029525,1.090434676637765,1.087681574637618,1.086408554666234,1.074679029839521,1.091313717782832,1.041684909311834,1.087681574637618,1.086408554666234,1.074679029839521,1.091313717782832,1.041684909311834,1.087681574637618,1.086408554666234,1.074679029839521,1.091313717782832,1.041684909311834
7.333350449293967,1.090683688026487,1.090659312636059,1.104377350696291,1.120429352594053,1.127545036016255,0.9228428338093262,1.090659312636059,1.104377350696291,1.120429352594053,1.0702896243719076,0.9228428338093262,1.090659312636059,1.104377350696291,1.120429352594053,0.9557788010832123,0.9228428338093262
7.336829268292683,1.090939165044536,1.085416237998426,1.099647574661022,1.082631944283967,1.082599914358992,1.116941638851032,1.085416237998426,1.099647574661022,1.082631944283967,1.082599914358992,1.116941638851032,1.085416237998426,1.099647574661022,1.082631944283967,1.082599914358992,1.116941638851032
7.340308087291399,1.091303834302266,1.091181215411788,1.06728017226603,1.076861782191206,1.044796519975549,1.115640653095198,1.091181215411788,1.1060751031130196,1.033543167546989,1.044796519975549,1.115640653095198,1.091181215411788,1.1836649648069992,0.9469059382585551,1.044796519975549,1.115640653095198
7.343786906290116,1.09142416038178,1.087517019474904,1.073314560436271,1.183995748035886,1.198367907580302,1.0948253826154,1.087517019474904,1.073314560436271,1.183995748035886,1.198367907580302,1.0948253826154,1.087517019474904,1.073314560436271,1.183995748035886,1.198367907580302,1.0948253826154
7.347265725288832,1.091808490192125,1.0656394980069679,1.108159377394454,1.102497920047848,1.05604195515917,1.118120998408325,1.0656394980069679,1.108159377394454,1.102497920047848,1.05604195515917,1.118120998408325,1.0656394980069679,1.108159377394454,1.102497920047848,1.05604195515917,1.118120998408325
7.350744544287548,1.09199999510306,1.102774202675299,1.083213584604508,1.118584394715526,1.026654561528131,1.114781197697503,1.102774202675299,1.119628125379473,1.118584394715526,1.026654561528131,1.114781197697503,1.102774202675299,1.192457206929403,1.118584394715526,1.026654561528131,1.114781197697503
7.354223363286264,1.092232851273183,1.099540488810747,1.106699270759479,1.151209364210161,1.178426859000615,1.115823392025922,1.099540488810747,1.106699270759479,1.151209364210161,1.178426859000615,1.115823392025922,1.099540488810747,1.106699270759479,1.151209364210161,1.178426859000615,1.115823392025922
7.357702182284981,1.092603495816841,1.096729298244825,1.115697840011181,1.112388967049101,1.134547902070397,1.123028413597659,1.096729298244825,1.115697840011181,1.112388967049101,1.134547902070397,1.123028413597659,1.096729298244825,1.115697840011181,1.112388967049101,1.134547902070397,1.123028413597659
7.361181001283697,1.092688718562019,1.097442030148578,1.076892546203809,1.081217632043832,1.09160866683038,1.028980946212554,1.097442030148578,1.076892546203809,1.081217632043832,1.09160866683038,1.028980946212554,1.097442030148578,1.076892546203809,1.081217632043832,1.09160866683038,1.028980946212554
7.364659820282413,1.092926942824091,1.070030033752351,1.115779572707587,1.118814447064484,1.111285684980672,1.114137093050907,1.070030033752351,1.115779572707587,1.118814447064484,1.111285684980672,1.114137093050907,1.070030033752351,1.115779572707587,1.118814447064484,1.111285684980672,1.114137093050907
7.3681386392811294,1.093165830951101,1.104211994454641,1.105650506616859,1.10745086879242,1.174542206946995,1.079483816311444,1.104211994454641,1.105650506616859,1.10745086879242,1.174542206946995,1.277398424221178,1.104211994454641,1.105650506616859,1.10745086879242,1.174542206946995,1.673227640040646
7.371617458279846,1.09343151369516,1.082901535669915,1.125484140868565,1.084718820754579,1.059005638830657,1.052553352193725,1.082901535669915,1.125484140868565,1.084718820754579,1.059005638830657,1.052553352193725,1.082901535669915,1.125484140868565,1.084718820754579,1.059005638830657,1.052553352193725
7.375096277278562,1.09355334474845,1.095329613668627,1.069055554820027,1.097921919501839,1.179518294858464,1.043757306009555,1.095329613668627,1.069055554820027,1.097921919501839,1.179518294858464,1.043757306009555,1.095329613668627,1.069055554820027,1.097921919501839,1.179518294858464,1.043757306009555
7.378575096277278,1.093728735965386,1.096678932297624,1.087834823813452,1.095677441823162,1.125297854283662,1.18540192274047,1.096678932297624,1.087834823813452,1.095677441823162,1.125297854283662,1.3633624663929584,1.096678932297624,1.087834823813452,1.095677441823162,1.125297854283662,1.719283553697935
7.382053915275995,1.09403646963934,1.105206184214526,1.110879075531124,1.031059533670121,1.163825447601227,1.060746355203605,1.0799070585162507,1.110879075531124,1.031059533670121,1.163825447601227,1.060746355203605,1.0293088071197003,1.110879075531124,1.031059533670121,1.163825447601227,1.060746355203605
7.385532734274712,1.094136291318594,1.094003157254505,1.091428074865397,1.057556203234806,1.032060147746296,0.9217981096116032,1.094003157254505,1.091428074865397,1.057556203234806,1.032060147746296,1.0593616217868502,1.094003157254505,1.091428074865397,1.057556203234806,1.032060147746296,1.3344886461373444
7.389011553273427,1.094162813842871,1.091008994456642,1.080370504995746,1.112339636361516,1.058883711802925,1.072556342775617,1.1967076975671231,1.080370504995746,1.112339636361516,1.058883711802925,1.072556342775617,1.4081051037880852,1.080370504995746,1.112339636361516,1.058883711802925,1.072556342775617
7.392490372272144,1.09444034200507,1.083058947710916,1.120659845216003,1.097837860437929,1.034584559170077,1.117400420840355,1.083058947710916,1.120659845216003,1.097837860437929,1.034584559170077,1.166213563669136,1.083058947710916,1.120659845216003,1.097837860437929,1.034584559170077,1.2638398493266978
7.39596919127086,1.094573355024152,1.085020096169034,1.082773504691584,1.079186173783357,1.082035094877815,1.186525628800174,1.085020096169034,1.082773504691584,1.079186173783357,1.082035094877815,1.186525628800174,1.085020096169034,1.082773504691584,1.079186173783357,1.082035094877815,1.186525628800174
7.399448010269577,1.094700469587454,1.091659374332511,1.083983205795767,1.124390636072906,1.034662655073917,1.030704017367283,1.091659374332511,1.083983205795767,1.124390636072906,1.034662655073917,1.030704017367283,1.091659374332511,1.083983205795767,1.124390636072906,1.034662655073917,1.030704017367283
7.402926829268292,1.094829533373618,1.10830377157312,1.102432723968124,1.108924024863048,1.189014989846189,1.111282042812115,1.10830377157312,1.102432723968124,1.108924024863048,1.2426058242110503,1.111282042812115,1.10830377157312,1.102432723968124,1.108924024863048,1.3497874929407725,1.111282042812115
