# Times (days),True fluxes,Noisy fluxes A (sigma=0.01),Noisy fluxes B (sigma=0.03),Noisy fluxes C (sigma=0.05),Noisy fluxes D (sigma=0.07),Noisy fluxes A (sigma=0.01) with outliers (sigma=0.1),Noisy fluxes B (sigma=0.03) with outliers (sigma=0.1),Noisy fluxes C (sigma=0.05) with outliers (sigma=0.1),Noisy fluxes D (sigma=0.07) with outliers (sigma=0.1),Noisy fluxes A (sigma=0.01) with outliers (sigma=0.3),Noisy fluxes B (sigma=0.03) with outliers (sigma=0.3),Noisy fluxes C (sigma=0.05) with outliers (sigma=0.3),Noisy fluxes D (sigma=0.07) with outliers (sigma=0.3)
2.622178770949721,1.060279243122515,1.072571657978709,1.056301067977191,1.099338547338333,1.139940981414136,1.072571657978709,1.056301067977191,1.099338547338333,1.139940981414136,1.072571657978709,1.056301067977191,1.099338547338333,1.139940981414136
2.625661080074488,1.059785988900512,1.051120089624713,1.066414282041348,1.026015280534333,1.184423268377993,1.051120089624713,1.066414282041348,1.026015280534333,1.184423268377993,1.051120089624713,1.066414282041348,1.026015280534333,1.184423268377993
2.629143389199255,1.059227889851843,1.073442318001,1.077168153826313,1.011475488582497,1.13453366893088,1.073442318001,1.077168153826313,1.011475488582497,1.13453366893088,1.073442318001,1.077168153826313,1.011475488582497,1.13453366893088
2.632625698324023,1.058709841924351,1.047109103853495,1.021353658443526,1.068302562378874,1.035010366367428,1.047109103853495,1.021353658443526,1.068302562378874,1.0074960212702868,1.047109103853495,1.021353658443526,1.068302562378874,0.9524673310760046
2.63610800744879,1.058160021585373,1.059089157353064,1.076379225742853,1.084907300183851,0.976373451646604,1.059089157353064,1.144205850791771,1.084907300183851,0.976373451646604,1.059089157353064,1.2798591008896067,1.084907300183851,0.976373451646604
2.639590316573557,1.05764922832703,1.066187029801888,1.042748670770848,0.9390197783894686,1.033237869016905,1.066187029801888,1.042748670770848,0.9390197783894686,1.033237869016905,1.066187029801888,1.042748670770848,0.9390197783894686,1.033237869016905
2.643072625698324,1.057212463776884,1.059011735490133,1.009524119467267,1.000103857398429,1.06344171389017,1.059011735490133,1.009524119467267,1.000103857398429,1.06344171389017,1.059011735490133,1.009524119467267,1.000103857398429,1.06344171389017
2.646554934823091,1.056643810626695,1.048068781122036,1.047592538451544,1.00046957486859,1.076688184368735,1.048068781122036,1.047592538451544,1.00046957486859,1.076688184368735,1.048068781122036,1.047592538451544,1.00046957486859,1.076688184368735
2.650037243947859,1.056286627293253,1.070333454554842,1.024730056109043,1.05134177062931,1.004364972366011,1.070333454554842,1.024730056109043,1.05134177062931,1.004364972366011,1.070333454554842,1.024730056109043,1.05134177062931,1.004364972366011
2.653519553072626,1.055804039268407,1.052111243211094,0.972933887970966,0.9999635451643828,1.117189031397504,1.052111243211094,0.972933887970966,0.9999635451643828,1.117189031397504,1.052111243211094,0.972933887970966,0.9999635451643828,1.117189031397504
2.657001862197393,1.055204944400664,1.061541302721397,0.9848888417360112,1.035786008577123,1.10391825153532,1.1671141271098073,0.9848888417360112,1.035786008577123,1.10391825153532,1.3782597758866282,0.9848888417360112,1.035786008577123,1.10391825153532
2.66048417132216,1.054652706789624,1.06049593217003,1.055051988019005,1.069710590498891,1.034299951649825,1.06049593217003,1.055051988019005,1.069710590498891,1.0274970284750198,1.06049593217003,1.055051988019005,1.069710590498891,1.0138911821254093
2.663966480446927,1.054312352056655,1.048942430778675,1.046202316148686,1.041572079900213,1.051471794997326,1.067770292683105,1.046202316148686,1.041572079900213,1.051471794997326,1.1054260164919647,1.046202316148686,1.041572079900213,1.051471794997326
2.667448789571695,1.053706164474945,1.054041798418667,1.02885056000329,1.028121366605606,1.047086130365979,1.054041798418667,1.02885056000329,1.028121366605606,0.9716236850360571,1.054041798418667,1.02885056000329,1.028121366605606,0.8206987943762134
2.670931098696462,1.053366100342241,1.04568483075849,1.065406109428223,1.03398977482992,0.9766447320851293,1.04568483075849,1.065406109428223,1.03398977482992,0.9766447320851293,1.04568483075849,1.065406109428223,1.03398977482992,0.9766447320851293
2.674413407821229,1.052911754100193,1.053722135028504,1.081816327621847,1.025676764957878,0.9970622895057154,1.053722135028504,1.081816327621847,1.025676764957878,0.9970622895057154,1.053722135028504,1.081816327621847,1.025676764957878,0.9970622895057154
2.677895716945996,1.0525748024107071,1.059055505132428,1.052744442088353,1.096026804907518,1.089889525529246,1.059055505132428,1.052744442088353,1.096026804907518,1.089889525529246,1.059055505132428,1.052744442088353,1.096026804907518,1.089889525529246
2.681378026070764,1.05214742723443,1.067967265645781,1.027943073626111,1.059674393597436,1.102551701671786,1.067967265645781,1.027943073626111,1.059674393597436,1.102551701671786,1.067967265645781,1.027943073626111,1.059674393597436,1.102551701671786
2.684860335195531,1.051711769682774,1.074555013802276,1.046851379654572,0.9881073448138384,1.036700024536934,1.074555013802276,1.046851379654572,0.8799220664207621,1.036700024536934,1.074555013802276,1.046851379654572,0.6635515096346094,1.036700024536934
2.688342644320298,1.051102873598909,1.056334682532716,1.029106159088522,1.062871797639173,1.151325415664505,1.056334682532716,1.029106159088522,1.1225695062878716,1.151325415664505,1.056334682532716,1.029106159088522,1.2419649235852688,1.151325415664505
2.691824953445066,1.050397368883009,1.042969927731433,1.013220491058227,1.094937395034501,1.070759788249087,1.042969927731433,1.013220491058227,1.094937395034501,1.070759788249087,1.042969927731433,1.013220491058227,1.094937395034501,1.070759788249087
2.695307262569833,1.049205905917244,1.045447088851577,1.076894631583564,1.049969547285661,0.9416206184791543,1.045447088851577,1.076894631583564,1.049969547285661,0.9416206184791543,1.045447088851577,1.076894631583564,1.049969547285661,0.9416206184791543
2.6987895716946,1.047943224349105,1.030216944165066,1.078674166636906,1.001187230111814,1.046270579894625,1.030216944165066,0.9368784625545551,1.001187230111814,1.046270579894625,1.030216944165066,0.6532870543898535,1.001187230111814,1.046270579894625
2.702271880819367,1.046360761471596,1.050013746168809,1.092643412890509,1.053911322862707,0.8692517197616898,1.050013746168809,1.092643412890509,1.053911322862707,0.8692517197616898,1.050013746168809,1.092643412890509,1.053911322862707,0.8692517197616898
2.705754189944134,1.044627123746793,1.052528803842364,1.047385122212446,1.017060407452952,0.9675350394976624,1.052528803842364,1.047385122212446,1.017060407452952,0.9675350394976624,1.052528803842364,1.047385122212446,1.017060407452952,0.9675350394976624
2.709236499068902,1.042689428296031,1.031847297556653,1.014815379717872,1.12031387712457,1.10812635301575,1.031847297556653,1.014815379717872,1.12031387712457,1.0662817859048515,1.031847297556653,1.014815379717872,1.12031387712457,0.9825926516830543
2.712718808193669,1.04053948434514,1.04206115922498,1.005520351199302,1.025200524501799,1.092485135058064,1.04206115922498,1.024226530876225,1.025200524501799,1.092485135058064,1.04206115922498,1.061638890230071,1.025200524501799,1.092485135058064
2.716201117318436,1.038371487777461,1.032065578865567,0.9992433146335667,1.001715249663713,1.130476253168444,1.032065578865567,0.9992433146335667,1.001715249663713,1.047571124037826,1.032065578865567,0.9992433146335667,1.001715249663713,0.8817608657765903
2.719683426443203,1.035727695665047,1.02602569234389,1.010097719384382,1.075019328258978,1.058630670061929,1.02602569234389,1.010097719384382,1.075019328258978,1.058630670061929,1.02602569234389,1.010097719384382,1.075019328258978,1.058630670061929
2.72316573556797,1.033465888001093,1.025841930335313,1.041318394599417,0.9859180599277698,1.159655869173015,1.025841930335313,1.1668704880871918,0.9859180599277698,1.159655869173015,1.025841930335313,1.4179746750627416,0.9859180599277698,1.159655869173015
2.726648044692737,1.030808711551241,1.040885833030982,1.056541608744647,0.9390136880904558,1.067358935672685,1.040885833030982,1.056541608744647,0.9390136880904558,1.067358935672685,1.040885833030982,1.056541608744647,0.9390136880904558,1.067358935672685
2.730130353817505,1.02797115159331,1.017270711709516,1.080567837676038,0.9845563958333092,0.9529064969160892,1.017270711709516,1.080567837676038,0.9845563958333092,0.9529064969160892,1.017270711709516,1.080567837676038,0.9845563958333092,0.9529064969160892
2.733612662942272,1.025023504062698,1.032467883152497,1.004580750070097,1.002489698211145,0.954859392467333,0.8673376145379359,1.004580750070097,1.002489698211145,0.954859392467333,0.537077077308814,1.004580750070097,1.002489698211145,0.954859392467333
2.737094972067039,1.022159606513882,1.004922704479436,1.079018590616176,0.9696824887759072,1.016982020415438,1.004922704479436,1.079018590616176,0.9696824887759072,1.0455696287229774,1.004922704479436,1.079018590616176,0.9696824887759072,1.1027448453380564
2.740577281191806,1.019467717002363,1.032900791199234,1.048703003905494,1.051813382188714,1.057639995834056,1.032900791199234,1.048703003905494,1.051813382188714,1.057639995834056,1.032900791199234,1.048703003905494,1.051813382188714,1.057639995834056
2.744059590316573,1.016356220836047,1.048415998484994,1.032303006853676,1.057978177775243,0.9530911001581404,1.048415998484994,1.032303006853676,1.057978177775243,0.9530911001581404,1.048415998484994,1.032303006853676,1.057978177775243,0.9530911001581404
2.747541899441341,1.013530121948147,1.010704999974324,1.039763987129842,0.9592076312904496,1.008023430446474,1.010704999974324,1.039763987129842,0.9592076312904496,1.008023430446474,1.010704999974324,1.039763987129842,0.9592076312904496,1.008023430446474
2.751024208566108,1.010565531374579,1.024032573258343,1.022977064816024,0.96557262152405,0.8999656299589711,1.024032573258343,1.022977064816024,0.96557262152405,0.8999656299589711,1.024032573258343,1.022977064816024,0.96557262152405,0.8999656299589711
2.754506517690875,1.007517943767944,1.00615158702446,1.057599095681165,1.089674273575564,1.027936114256038,1.00615158702446,1.057599095681165,1.089674273575564,1.027936114256038,1.00615158702446,1.057599095681165,1.089674273575564,1.027936114256038
2.757988826815643,1.004625675518908,0.9919072957971552,1.009952453582883,1.086395514501077,1.104469683634011,0.9919072957971552,1.009952453582883,1.086395514501077,1.104469683634011,0.9919072957971552,1.009952453582883,1.086395514501077,1.104469683634011
2.76147113594041,1.00181800370878,1.013104046454048,0.9763227244218736,0.9279241312850912,1.082801722830833,1.013104046454048,0.9763227244218736,0.9279241312850912,1.082801722830833,1.013104046454048,0.9763227244218736,0.9279241312850912,1.082801722830833
2.764953445065177,0.9987579214876868,0.9781079373888886,0.9841207937542014,1.095123022420829,1.001051102618513,0.8425460309204658,0.9841207937542014,1.095123022420829,1.001051102618513,0.5714222179836201,0.9841207937542014,1.095123022420829,1.001051102618513
2.768435754189944,0.996066101798772,1.02015854841998,1.032170118077984,0.969055101466251,1.059384168475729,1.02015854841998,1.032170118077984,0.969055101466251,1.059384168475729,1.02015854841998,1.032170118077984,0.969055101466251,1.059384168475729
2.771918063314712,0.9935241427210136,0.9760190289531092,0.970453578631962,1.064183574829939,0.9321710771486904,0.9760190289531092,0.970453578631962,1.064183574829939,0.9321710771486904,0.9760190289531092,0.970453578631962,1.064183574829939,0.9321710771486904
2.775400372439479,0.9911016727886058,0.9987322167862696,0.9817836943885272,0.9875718238864392,0.942504411232182,0.9987322167862696,0.9817836943885272,0.9875718238864392,0.942504411232182,0.9987322167862696,0.9817836943885272,0.9875718238864392,0.942504411232182
2.778882681564246,0.9886708265519464,0.988423260057404,1.031454413767336,1.028789313172778,0.9253033900926348,0.988423260057404,1.0206563572728153,1.0533655034983522,0.9253033900926348,0.988423260057404,0.9990602442837742,1.1025178841495002,0.9253033900926348
2.782364990689013,0.9864093117225664,0.9822810419218044,0.980791574502548,1.08238741140169,0.924295735416648,0.9822810419218044,0.980791574502548,1.08238741140169,0.924295735416648,0.9822810419218044,0.980791574502548,1.08238741140169,0.924295735416648
2.78584729981378,0.98445482448105,0.9916994979642304,0.9624246610613698,0.9062454192855284,0.9200657101951109,0.9916994979642304,0.9624246610613698,0.9062454192855284,0.9200657101951109,0.9916994979642304,0.9624246610613698,0.9062454192855284,0.9200657101951109
2.789329608938548,0.982481724813958,0.9917694511861344,0.944671031164636,1.02521293758743,0.9703945265840036,0.9917694511861344,0.944671031164636,1.02521293758743,0.9703945265840036,0.9917694511861344,0.944671031164636,1.02521293758743,0.9703945265840036
2.792811918063315,0.9805922177976844,0.97129779669358,0.950351385967096,1.025080488765768,0.9872713690041462,0.97129779669358,0.950351385967096,1.025080488765768,0.9872713690041462,0.97129779669358,0.950351385967096,1.025080488765768,0.9872713690041462
2.796294227188082,0.9790461827799866,0.971423843443959,1.015741241694969,0.9074475510903988,1.068903137756993,0.9714657158614771,1.015741241694969,0.9074475510903988,1.068903137756993,0.9715494606965133,1.015741241694969,0.9074475510903988,1.068903137756993
2.799776536312849,0.9775377539373024,0.9745350374368944,1.000092542602223,0.9550656539215512,1.044153503920449,0.9601880014800742,1.000092542602223,0.9550656539215512,1.044153503920449,0.9314939295664338,1.000092542602223,0.9550656539215512,1.044153503920449
2.803258845437616,0.9764203617297482,0.952853123205474,0.976065132906609,1.016761038719047,1.063284845533581,0.952853123205474,0.976065132906609,1.016761038719047,1.063284845533581,0.952853123205474,0.976065132906609,1.016761038719047,1.063284845533581
2.806741154562384,0.9754300989632794,0.9681460228574008,0.948508611640752,0.996567588716036,0.9201579081755727,0.9681460228574008,0.948508611640752,0.996567588716036,0.9201579081755727,0.9681460228574008,0.948508611640752,0.996567588716036,0.9201579081755727
2.810223463687151,0.9744487693179,0.986619138366838,0.928863971809528,0.964528498934756,0.9619409388516428,0.986619138366838,0.928863971809528,0.964528498934756,0.9619409388516428,0.986619138366838,0.928863971809528,0.964528498934756,0.9619409388516428
2.813705772811918,0.9739808025307156,0.9804251928470326,1.046545848458295,0.9655479127592378,0.9943794561439552,0.9804251928470326,1.046545848458295,0.9655479127592378,0.9943794561439552,0.9804251928470326,1.046545848458295,0.9655479127592378,0.9943794561439552
2.817188081936686,0.9735753046404244,0.967035723900714,0.9439771505210268,0.9916172221791826,1.131599193085412,0.967035723900714,0.9439771505210268,0.9916172221791826,1.131599193085412,0.967035723900714,0.9439771505210268,0.9916172221791826,1.131599193085412
2.820670391061453,0.9733925727445614,0.972700949226878,0.9418807987995612,1.028101886709903,1.041082188960057,0.972700949226878,0.9418807987995612,1.0354566637027012,0.9455809363618254,0.972700949226878,0.9418807987995612,1.0501662176882978,0.7545784311653623
2.82415270018622,0.973423188349886,0.9779035610901264,0.9780180350151004,0.969111788007222,0.9783333371961378,0.9779035610901264,0.9780180350151004,0.9546782243498974,0.9783333371961378,0.9779035610901264,0.9780180350151004,0.925811097035248,0.9783333371961378
2.827635009310987,0.9735481537940832,0.9738124673984578,0.9753632246934776,0.9076700632098864,0.9661115521742212,0.9738124673984578,0.9753632246934776,0.9076700632098864,0.9661115521742212,0.9738124673984578,0.9753632246934776,0.9076700632098864,0.9661115521742212
2.831117318435754,0.974078143026078,0.981149086170876,0.9494361937356464,0.9801233490864348,0.9019878030677796,0.981149086170876,0.9494361937356464,1.1304453654788977,0.9019878030677796,0.981149086170876,0.9494361937356464,1.4310893982638233,0.9019878030677796
2.834599627560522,0.9748858401881744,0.9643226466358892,0.9557078519227404,0.9383013284881762,0.8384851494820684,0.9643226466358892,0.9557078519227404,0.9383013284881762,0.8384851494820684,0.9643226466358892,0.9557078519227404,0.9383013284881762,0.8384851494820684
2.838081936685289,0.975728813893032,0.9751197830883354,0.9627272943097774,1.018544695302516,0.9755241804601432,0.9751197830883354,0.9627272943097774,1.018544695302516,0.9755241804601432,0.9751197830883354,0.9627272943097774,1.018544695302516,0.9755241804601432
2.841564245810056,0.976846788696539,0.9708118250762456,0.9697301515207628,0.9306740606979929,0.9057695184400176,0.9708118250762456,0.910282403219735,0.9306740606979929,0.9057695184400176,0.9708118250762456,0.7913869066176794,0.9306740606979929,0.9057695184400176
2.845046554934823,0.9780692487595888,0.9778503779963444,0.9736645682193243,0.9974863654491812,0.9190379128067304,0.9778503779963444,0.9736645682193243,0.9974863654491812,0.9190379128067304,0.9778503779963444,0.9736645682193243,0.9974863654491812,0.9190379128067304
2.84852886405959,0.9795927266836104,0.9715798237318298,0.9590700841566012,0.9058520590700796,0.9577991743055172,0.9979111125387856,0.9590700841566012,0.9058520590700796,0.9577991743055172,1.0505736901526972,0.9590700841566012,0.9058520590700796,0.9577991743055172
2.852011173184358,0.9810445380583191,0.9732607686231298,0.9887353297718864,1.066481694141011,0.9722536485228218,0.9732607686231298,0.9887353297718864,1.066481694141011,0.9722536485228218,0.9732607686231298,0.9887353297718864,1.066481694141011,0.9722536485228218
2.855493482309125,0.9828794306983684,0.99589277268209,1.002308381127089,0.923695725065498,0.9825839835124603,0.99589277268209,1.002308381127089,0.923695725065498,0.9825839835124603,0.99589277268209,1.002308381127089,0.923695725065498,0.9825839835124603
2.858975791433892,0.9850286126259936,0.9885212285411152,0.977701618214288,1.057311582609685,1.015106441940979,1.1454102465159273,0.977701618214288,1.1199298934413346,1.015106441940979,1.459188282465551,0.977701618214288,1.2451665151046336,1.015106441940979
2.862458100558659,0.9872792480424905,0.9958077893963322,1.010207798275999,1.009262481005883,0.9481846212428572,0.9958077893963322,1.010207798275999,1.009262481005883,0.9481846212428572,0.9958077893963322,1.010207798275999,1.009262481005883,0.9481846212428572
2.865940409683426,0.9894486789281848,0.9846073120119774,0.9589030064352018,0.9475548139228436,1.14507940178777,0.9846073120119774,0.9589030064352018,0.9475548139228436,1.14507940178777,0.9846073120119774,0.9589030064352018,0.9475548139228436,1.14507940178777
2.869422718808194,0.99199551497233,0.9891603711887588,0.9600937897493907,1.072921411263055,1.026927029349521,0.9891603711887588,0.9600937897493907,1.072921411263055,1.319817103114987,0.9891603711887588,0.9600937897493907,1.072921411263055,1.905597250645919
2.872905027932961,0.9945941085169548,1.007560135443862,0.982358712168696,1.014178255280093,0.9136989078115706,1.007560135443862,0.982358712168696,1.014178255280093,0.9136989078115706,1.007560135443862,0.982358712168696,1.014178255280093,0.9136989078115706
2.876387337057728,0.997212685956192,0.979901670474502,1.049144774792316,0.9944546023332204,1.042437432154007,0.8529970543802305,1.049144774792316,0.9944546023332204,1.042437432154007,0.5991878221916874,1.049144774792316,0.9944546023332204,1.042437432154007
2.879869646182495,0.9997535066396368,0.9941582242706426,1.002599221811256,0.9173751173764748,0.9789763921444928,0.9941582242706426,1.002599221811256,0.9173751173764748,0.9789763921444928,0.9941582242706426,1.002599221811256,0.9173751173764748,0.9789763921444928
2.883351955307263,1.002616613424833,1.009903902815471,0.998016889024914,0.9237095695960176,1.031931798603344,1.009903902815471,0.998016889024914,0.9237095695960176,1.031931798603344,1.009903902815471,0.998016889024914,0.9237095695960176,1.031931798603344
2.88683426443203,1.005431902980771,1.015251202768434,0.989798939525987,0.970636882886254,1.132404345959273,1.015251202768434,0.989798939525987,0.970636882886254,1.132404345959273,1.015251202768434,0.989798939525987,0.970636882886254,1.132404345959273
2.890316573556797,1.008542969075832,1.018048377039652,1.005280761026402,1.077209265510043,0.9945589118172488,1.018048377039652,1.005280761026402,1.077209265510043,0.9945589118172488,1.018048377039652,1.005280761026402,1.077209265510043,0.9945589118172488
2.893798882681565,1.011487744626219,1.031802348343474,1.074923240129041,0.97562751960225,1.025852719998829,1.031802348343474,1.074923240129041,0.97562751960225,1.025852719998829,1.031802348343474,1.074923240129041,0.97562751960225,1.025852719998829
2.897281191806332,1.01450620623162,1.016579317928069,1.034385779866765,0.9776032603319784,1.21693749297335,1.016579317928069,1.034385779866765,0.9776032603319784,1.21693749297335,1.016579317928069,1.034385779866765,0.9776032603319784,1.21693749297335
2.900763500931099,1.017370996158198,1.032652921873339,0.9936849778483992,1.01130914329127,0.9652136125951596,1.032652921873339,0.9936849778483992,1.01130914329127,0.9652136125951596,1.032652921873339,0.9936849778483992,1.01130914329127,0.9652136125951596
2.904245810055866,1.020231534728041,1.020175567236413,0.963689518455078,1.075658879228655,1.108624047560368,1.020175567236413,0.963689518455078,1.0856408046225186,1.108624047560368,1.020175567236413,0.963689518455078,1.1056046554102459,1.108624047560368
2.907728119180633,1.023287622956129,1.016446623168096,1.005465214655945,1.066704925749387,0.9356530916979025,1.016446623168096,0.9909330895930156,1.066704925749387,0.9356530916979025,1.016446623168096,0.9618688394671566,1.066704925749387,0.9356530916979025
2.911210428305401,1.026108608199229,1.036816637536777,1.049804395818648,0.9326923207622164,1.115950362713621,1.036816637536777,1.049804395818648,0.9326923207622164,1.115950362713621,1.036816637536777,1.049804395818648,0.9326923207622164,1.115950362713621
2.914692737430168,1.028906009725852,1.017373682810526,1.032956287928337,1.077742479235944,0.9351840325781476,1.017373682810526,1.032956287928337,1.0232548693309509,0.9351840325781476,1.017373682810526,1.032956287928337,0.9142796495209644,0.9351840325781476
2.918175046554935,1.031614008343346,1.0234882677282,1.035944783436606,1.013699303496465,0.907369391326676,1.0234882677282,1.035944783436606,1.013699303496465,0.907369391326676,1.0234882677282,1.035944783436606,1.013699303496465,0.907369391326676
2.921657355679702,1.034000998199738,1.045119837608074,1.035053275922158,1.011261864616011,1.033632253606276,1.045119837608074,1.035053275922158,1.1069617065036073,1.033632253606276,1.045119837608074,1.035053275922158,1.2983613902788003,1.033632253606276
2.925139664804469,1.036672229351026,1.060478105278934,1.084643991588039,1.01995485982189,1.153252632759304,1.060478105278934,1.084643991588039,1.01995485982189,1.153252632759304,1.060478105278934,1.084643991588039,1.01995485982189,1.153252632759304
2.928621973929237,1.039058948396773,1.049000822893076,1.078352987747656,1.095823683785923,0.972384226327984,1.049000822893076,1.078352987747656,1.095823683785923,0.972384226327984,1.049000822893076,1.078352987747656,1.095823683785923,0.972384226327984
2.932104283054004,1.041212961354366,1.038182129516738,1.019671986283833,0.9692275972542156,1.08210115369087,1.038182129516738,1.019671986283833,0.9692275972542156,1.08210115369087,1.038182129516738,1.019671986283833,0.9692275972542156,1.08210115369087
2.935586592178771,1.043236146149319,1.04664022204221,1.055424525945104,1.079239908861963,1.229665145092998,1.04664022204221,0.9759446573399789,1.079239908861963,1.4314174671404376,1.04664022204221,0.8169849201297288,1.079239908861963,1.8349221112353162
2.939068901303538,1.045051915094136,1.030236855265855,1.082052102773297,1.087865931931156,1.031290775401366,1.030236855265855,1.082052102773297,1.087865931931156,1.031290775401366,1.030236855265855,1.082052102773297,1.087865931931156,1.031290775401366
2.942551210428306,1.046706450727992,1.037914480540646,1.029324693747729,1.011928137197043,1.104422734424694,1.037914480540646,1.029324693747729,1.011928137197043,1.104422734424694,1.037914480540646,1.029324693747729,1.011928137197043,1.104422734424694
2.946033519553072,1.047982690880284,1.077403334524938,1.036091586249271,0.9585209483238988,1.185448771108013,1.077403334524938,1.036091586249271,0.9253888278784305,1.185448771108013,1.077403334524938,1.036091586249271,0.8591245869874939,1.185448771108013
2.94951582867784,1.049316784563737,1.059590561991936,1.044783471202201,0.9665398610933804,1.058686998126995,1.059590561991936,1.044783471202201,0.9665398610933804,1.058686998126995,1.059590561991936,1.044783471202201,0.9665398610933804,1.058686998126995
2.952998137802608,1.050280985546063,1.053395807037615,1.026292777464512,0.9347616821160554,1.043165034325436,1.053395807037615,1.026292777464512,0.9347616821160554,1.074637473342571,1.053395807037615,1.026292777464512,0.9347616821160554,1.1375823513768413
2.956480446927374,1.050989179997482,1.044325987717505,1.054064969346131,1.026452588187641,1.008862561884479,1.044325987717505,1.054064969346131,1.026452588187641,1.008862561884479,1.044325987717505,1.054064969346131,1.026452588187641,1.008862561884479
2.959962756052142,1.051519411039449,1.043687842589731,1.017450801894729,1.13362486747911,0.868775528888289,1.043687842589731,1.017450801894729,1.13362486747911,0.868775528888289,1.043687842589731,1.017450801894729,1.13362486747911,0.868775528888289
2.963445065176909,1.051669785192487,1.04344635599989,1.046389857694951,0.970677470308285,0.9349692480650452,1.04344635599989,1.046389857694951,0.979286867047688,0.9349692480650452,1.04344635599989,1.046389857694951,0.996505660526494,0.9349692480650452
2.966927374301676,1.052447013925978,1.065717478822107,1.036244836822655,1.040027735749931,1.013649234395422,0.882790389704892,1.036244836822655,1.040027735749931,1.013649234395422,0.5169362114704619,1.036244836822655,1.040027735749931,1.013649234395422
2.970409683426444,1.05271661528789,1.05718598055803,1.087437353479874,1.097295759097434,1.03781646449658,1.05718598055803,1.087437353479874,1.1994635092292099,1.03781646449658,1.05718598055803,1.087437353479874,1.403799009492762,1.03781646449658
2.973891992551211,1.053143050625547,1.05942971059532,1.047447029685277,1.072845312092238,1.066103724992765,1.05942971059532,1.047447029685277,1.072845312092238,1.066103724992765,1.05942971059532,1.047447029685277,1.072845312092238,1.066103724992765
2.977374301675978,1.053799410089312,1.041622013813307,1.013631843554475,1.059216868107379,1.023446287432255,1.041622013813307,1.013631843554475,1.145510265240506,1.023446287432255,1.041622013813307,1.013631843554475,1.3180970595067598,1.023446287432255
2.980856610800745,1.054245465983782,1.054259315161169,1.053000335853593,1.06508545428098,1.06032814928056,1.054259315161169,1.053000335853593,1.06508545428098,1.06032814928056,1.054259315161169,1.053000335853593,1.06508545428098,1.06032814928056
2.984338919925512,1.054747506252759,1.055558100865894,1.065944272177267,1.101934324642851,1.063824925723641,1.055558100865894,1.065944272177267,1.101934324642851,1.063824925723641,1.055558100865894,1.065944272177267,1.101934324642851,1.063824925723641
2.987821229050279,1.055064346972011,1.054445566677865,1.025125453631644,1.040566779324212,0.9910834042609192,1.054445566677865,1.025125453631644,1.040566779324212,0.9910834042609192,1.054445566677865,1.025125453631644,1.040566779324212,0.9910834042609192
2.991303538175047,1.055823548062355,1.044256626324722,1.067035602641243,1.004548292553426,1.034898579200923,0.9687826021609097,0.937206659666461,1.004548292553426,1.034898579200923,0.8178345538332852,0.6775487737168968,1.004548292553426,1.034898579200923
2.994785847299814,1.056317803036747,1.060144722809379,1.039446177735047,1.040898902358953,0.9940842529183106,1.060144722809379,1.039446177735047,1.040898902358953,0.9940842529183106,1.060144722809379,1.039446177735047,1.040898902358953,0.9940842529183106
2.9982681564245812,1.056828860716863,1.054493885853539,1.026576514768536,1.027081356264654,1.117195066548418,1.054493885853539,1.026576514768536,1.027081356264654,1.117195066548418,1.054493885853539,1.026576514768536,1.027081356264654,1.117195066548418
3.001750465549348,1.057339253836336,1.055804931584151,1.041691526502161,0.9216129430416968,1.056037617056289,1.055804931584151,1.041691526502161,0.9216129430416968,1.056037617056289,1.055804931584151,1.041691526502161,0.9216129430416968,1.056037617056289
3.005232774674115,1.057942797768883,1.054716251955367,1.042152216041806,1.111761075922325,1.090257004565421,1.054716251955367,1.042152216041806,1.111761075922325,1.090257004565421,1.054716251955367,1.042152216041806,1.111761075922325,1.090257004565421
3.008715083798883,1.058529425021319,1.068431618234293,1.061589052512387,1.065253717934852,0.9868911526310828,1.068431618234293,1.061589052512387,1.065253717934852,0.9868911526310828,1.068431618234293,1.061589052512387,1.065253717934852,0.9868911526310828
3.01219739292365,1.058974142515025,1.053386479231908,1.086040690832515,1.110861440932164,1.076535438952409,1.0284582714504875,1.086040690832515,1.110861440932164,1.076535438952409,0.9786018558876461,1.086040690832515,1.110861440932164,1.076535438952409
3.015679702048417,1.059505473020123,1.050209393966088,1.072274658093765,1.135756817462058,1.065190056217263,1.050209393966088,1.099147230462957,1.135756817462058,1.065190056217263,1.050209393966088,1.152892375201341,1.135756817462058,1.065190056217263
3.019162011173185,1.060065793854638,1.066224975767625,1.099680556073719,1.181449800785273,1.115311887459141,1.066224975767625,1.099680556073719,1.181449800785273,1.115311887459141,1.066224975767625,1.099680556073719,1.181449800785273,1.115311887459141
3.022644320297952,1.06079433616327,1.06646374762517,1.021540608278576,1.006706281136799,1.193680687712845,1.06646374762517,1.021540608278576,1.006706281136799,1.193680687712845,1.06646374762517,1.021540608278576,1.006706281136799,1.193680687712845
3.026126629422719,1.061393856731696,1.061237825331594,1.07626719606856,0.9949984818180002,0.9548399618734642,1.061237825331594,1.07626719606856,0.9949984818180002,0.8952229933874521,1.061237825331594,1.07626719606856,0.9949984818180002,0.775989056415428
3.029608938547486,1.061905614563228,1.074480189170429,1.035537606644098,1.043850164899243,1.078476000010666,1.074480189170429,1.035537606644098,1.043850164899243,1.078476000010666,1.074480189170429,1.035537606644098,1.043850164899243,1.078476000010666
